Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
2671,30,Female,Sunglasses,Accessories,44,Pennsylvania,M,Yellow,Fall,4.7,Venmo,Express,26,Bank Transfer,Bi-Weekly,New,Back to school,11,5
2672,37,Female,Sandals,Footwear,64,Alabama,XL,Gray,Winter,4.8,Cash,2-Day Shipping,41,PayPal,Every 3 Months,Loyal,Pre-fall shopping,26,6
2682,23,Female,Shoes,Footwear,23,Massachusetts,L,Olive,Summer,4.8,Bank Transfer,Standard,17,Debit Card,Monthly,VIP,Christmas present,19,5
2685,46,Female,Dress,Clothing,45,Washington,M,Gray,Summer,4.7,Venmo,Free Shipping,42,Credit Card,Bi-Weekly,VIP,Christmas present,15,3
2691,44,Female,Belt,Accessories,32,New Mexico,L,Yellow,Summer,4.7,Venmo,Free Shipping,18,Bank Transfer,Weekly,Loyal,Christmas present,14,1
2695,66,Female,Sunglasses,Accessories,27,Louisiana,M,Olive,Spring,4.9,Venmo,Express,34,Credit Card,Every 3 Months,New,Summer preperation,13,6
2697,57,Female,Coat,Outerwear,20,South Dakota,M,White,Spring,4.7,Credit Card,Free Shipping,12,Debit Card,Monthly,New,Pre-fall shopping,16,5
2704,56,Female,Scarf,Accessories,42,Tennessee,XL,Olive,Winter,4.4,Bank Transfer,Free Shipping,34,PayPal,Weekly,New,Summer preperation,6,9
2706,65,Female,Jacket,Outerwear,81,Washington,S,Turquoise,Spring,5.0,Debit Card,Store Pickup,1,Credit Card,Bi-Weekly,VIP,Christmas present,24,7
2711,69,Female,Jacket,Outerwear,51,Wisconsin,L,Purple,Summer,4.7,Debit Card,Standard,3,Bank Transfer,Fortnightly,VIP,Back to school,5,9
2713,37,Female,Jacket,Outerwear,95,North Dakota,L,Brown,Fall,4.6,Credit Card,Standard,7,Debit Card,Quarterly,Loyal,Christmas present,18,8
2719,22,Female,Shorts,Clothing,90,Virginia,M,Peach,Winter,4.9,Credit Card,Next Day Air,10,Venmo,Bi-Weekly,New,Pre-fall shopping,22,8
2722,19,Female,Sandals,Footwear,70,Minnesota,S,Teal,Spring,4.9,Cash,Free Shipping,17,PayPal,Fortnightly,Loyal,Christmas present,24,6
2734,31,Female,Backpack,Accessories,83,North Carolina,M,Magenta,Summer,4.7,Cash,Express,46,PayPal,Annually,Loyal,Pre-fall shopping,25,6
2737,44,Female,Hoodie,Clothing,25,Montana,M,Pink,Spring,4.8,PayPal,Store Pickup,45,Credit Card,Annually,New,Summer preperation,7,3
2738,57,Female,Jewelry,Accessories,76,North Carolina,S,Indigo,Spring,4.4,Venmo,Free Shipping,35,Cash,Every 3 Months,VIP,Summer preperation,29,1
2741,19,Female,Sunglasses,Accessories,70,Pennsylvania,M,Lavender,Summer,4.9,Credit Card,Free Shipping,34,Bank Transfer,Fortnightly,VIP,Summer preperation,9,3
2742,68,Female,Dress,Clothing,81,Maine,L,Yellow,Fall,4.9,PayPal,2-Day Shipping,41,Venmo,Monthly,VIP,Summer preperation,7,7
2761,41,Female,Skirt,Clothing,82,Alaska,S,Violet,Fall,5.0,Bank Transfer,Next Day Air,41,Credit Card,Bi-Weekly,New,Christmas present,25,5
2768,31,Female,Dress,Clothing,95,Iowa,M,Green,Spring,4.5,Credit Card,Free Shipping,31,Cash,Monthly,VIP,Back to school,29,6
2774,39,Female,Pants,Clothing,98,Arizona,S,Maroon,Spring,4.6,Credit Card,Express,45,Bank Transfer,Quarterly,New,Pre-fall shopping,13,3
2778,52,Female,Blouse,Clothing,24,Idaho,M,Magenta,Fall,4.8,Debit Card,Standard,28,Credit Card,Every 3 Months,New,Pre-fall shopping,4,3
2782,65,Female,Sandals,Footwear,39,Mississippi,M,Blue,Spring,4.6,Venmo,Standard,33,PayPal,Weekly,VIP,Summer preperation,22,1
2784,19,Female,Skirt,Clothing,38,Virginia,M,Silver,Spring,4.5,Credit Card,Next Day Air,26,Credit Card,Quarterly,New,Back to school,6,6
2790,28,Female,Sweater,Clothing,85,North Carolina,L,Orange,Fall,5.0,Cash,Express,28,Credit Card,Bi-Weekly,New,Summer preperation,13,5
2791,34,Female,Socks,Clothing,63,Maine,M,Black,Spring,4.5,Cash,Free Shipping,24,Debit Card,Annually,Loyal,Christmas present,12,6
2799,52,Female,Hoodie,Clothing,20,Rhode Island,XL,Red,Winter,4.8,Credit Card,Store Pickup,37,PayPal,Weekly,New,Summer preperation,17,5
2808,56,Female,Hoodie,Clothing,100,Maryland,M,Charcoal,Spring,4.4,Debit Card,2-Day Shipping,10,Debit Card,Fortnightly,New,Summer preperation,3,6
2819,46,Female,Shorts,Clothing,73,California,M,Turquoise,Fall,4.7,Venmo,Next Day Air,12,Debit Card,Annually,Loyal,Back to school,19,7
2822,35,Female,Shoes,Footwear,72,Georgia,L,Olive,Summer,4.5,Credit Card,Standard,37,Venmo,Monthly,New,Pre-fall shopping,13,3
2824,26,Female,Dress,Clothing,63,Utah,M,Olive,Summer,4.5,Venmo,Standard,47,Debit Card,Bi-Weekly,VIP,Summer preperation,3,2
2832,34,Female,Hoodie,Clothing,53,Virginia,L,Pink,Winter,5.0,Cash,Express,4,Credit Card,Weekly,New,Summer preperation,3,2
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,Cash,Standard,40,PayPal,Quarterly,VIP,Back to school,12,8
2836,33,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,Credit Card,Free Shipping,7,Venmo,Annually,Loyal,Christmas present,11,8
2837,51,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,Venmo,2-Day Shipping,21,Cash,Bi-Weekly,New,Summer preperation,18,2
2838,65,Female,Shoes,Footwear,88,Alabama,M,Brown,Summer,4.5,Venmo,Express,44,PayPal,Weekly,New,Christmas present,13,4
2845,32,Female,Hat,Accessories,79,New Mexico,M,Indigo,Summer,4.4,Venmo,Standard,42,Venmo,Annually,New,Back to school,13,1
2849,33,Female,Boots,Footwear,72,Wisconsin,L,Gray,Fall,4.9,Debit Card,Store Pickup,28,Bank Transfer,Quarterly,Loyal,Summer preperation,22,3
2863,68,Female,Coat,Outerwear,75,Hawaii,S,Violet,Summer,4.7,Bank Transfer,Store Pickup,5,Bank Transfer,Every 3 Months,VIP,Pre-fall shopping,12,6
2868,21,Female,Sneakers,Footwear,55,Colorado,L,White,Summer,4.9,Venmo,Next Day Air,33,Cash,Fortnightly,Loyal,Christmas present,5,8
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,Debit Card,Free Shipping,49,Debit Card,Every 3 Months,New,Summer preperation,12,6
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,Credit Card,Free Shipping,31,Venmo,Annually,VIP,Summer preperation,3,7
2881,19,Female,Skirt,Clothing,61,Florida,L,Beige,Winter,4.8,Debit Card,Store Pickup,43,PayPal,Quarterly,New,Summer preperation,26,7
2889,70,Female,Hoodie,Clothing,42,Wisconsin,L,Green,Spring,5.0,Venmo,2-Day Shipping,25,Debit Card,Quarterly,Loyal,Christmas present,20,1
2896,56,Female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,Debit Card,Standard,29,Bank Transfer,Monthly,New,Pre-fall shopping,23,6
2899,23,Female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,Credit Card,Express,29,Credit Card,Annually,VIP,Christmas present,9,4
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,Debit Card,Standard,19,PayPal,Bi-Weekly,Loyal,Summer preperation,2,9
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,PayPal,Standard,14,Debit Card,Fortnightly,VIP,Summer preperation,21,9
2916,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,Credit Card,Express,39,Debit Card,Bi-Weekly,VIP,Pre-fall shopping,11,6
2919,19,Female,Sunglasses,Accessories,73,New York,S,Black,Fall,4.9,Credit Card,Free Shipping,36,Cash,Weekly,New,Summer preperation,9,5
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,Venmo,Free Shipping,3,Debit Card,Bi-Weekly,New,Pre-fall shopping,15,1
2922,20,Female,Handbag,Accessories,24,Wisconsin,M,Cyan,Fall,4.6,Venmo,Standard,11,Cash,Fortnightly,VIP,Pre-fall shopping,15,2
2927,64,Female,Handbag,Accessories,82,Maryland,M,Gray,Winter,4.8,Debit Card,2-Day Shipping,9,Cash,Weekly,VIP,Pre-fall shopping,2,1
2930,31,Female,Socks,Clothing,53,Maine,XL,White,Winter,4.5,Debit Card,Next Day Air,42,Venmo,Fortnightly,VIP,Back to school,4,8
2932,36,Female,Jewelry,Accessories,31,Alabama,M,Magenta,Fall,4.5,Cash,2-Day Shipping,49,Credit Card,Bi-Weekly,New,Pre-fall shopping,17,9
2935,38,Female,Gloves,Accessories,22,Idaho,M,Orange,Fall,4.7,Bank Transfer,Next Day Air,41,Bank Transfer,Quarterly,VIP,Back to school,3,5
2936,58,Female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,Debit Card,Standard,11,Venmo,Weekly,New,Summer preperation,21,8
2941,61,Female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,Venmo,Next Day Air,13,Cash,Monthly,VIP,Summer preperation,30,6
2946,32,Female,Belt,Accessories,49,Delaware,M,Charcoal,Summer,4.8,Venmo,Free Shipping,1,Credit Card,Every 3 Months,VIP,Pre-fall shopping,12,3
2948,52,Female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,Venmo,Standard,50,Venmo,Annually,VIP,Back to school,8,5
2952,47,Female,Scarf,Accessories,99,Arkansas,L,Maroon,Fall,4.6,Credit Card,Free Shipping,14,Cash,Weekly,New,Back to school,13,3
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,PayPal,Next Day Air,5,Debit Card,Monthly,VIP,Back to school,13,4
2954,45,Female,Dress,Clothing,82,Maryland,M,Silver,Summer,4.8,PayPal,Next Day Air,11,Credit Card,Annually,Loyal,Pre-fall shopping,26,9
2958,69,Female,Jewelry,Accessories,70,South Dakota,S,Gray,Fall,4.7,Cash,Standard,2,Cash,Annually,New,Back to school,18,2
2959,55,Female,Skirt,Clothing,100,Ohio,M,Black,Summer,4.5,Venmo,Standard,28,PayPal,Monthly,New,Christmas present,23,6
2960,38,Female,Handbag,Accessories,28,Texas,L,Maroon,Summer,4.7,PayPal,Free Shipping,9,PayPal,Quarterly,VIP,Back to school,8,5
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,Bank Transfer,Standard,25,PayPal,Fortnightly,VIP,Pre-fall shopping,5,4
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,Cash,Express,25,Cash,Every 3 Months,Loyal,Summer preperation,24,8
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,PayPal,2-Day Shipping,48,Cash,Every 3 Months,VIP,Summer preperation,18,5
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,Cash,2-Day Shipping,9,Bank Transfer,Monthly,New,Back to school,4,2
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,PayPal,Standard,37,Venmo,Annually,New,Summer preperation,19,7
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,Debit Card,2-Day Shipping,31,Debit Card,Monthly,New,Christmas present,29,8
2999,31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,Venmo,Express,30,Debit Card,Quarterly,VIP,Pre-fall shopping,10,2
3002,29,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,Credit Card,Express,28,Credit Card,Quarterly,New,Summer preperation,15,8
3009,39,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,Cash,Free Shipping,19,PayPal,Weekly,VIP,Christmas present,15,5
3010,62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,Venmo,Free Shipping,8,Venmo,Fortnightly,New,Christmas present,20,6
3015,24,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,Credit Card,Express,38,PayPal,Every 3 Months,Loyal,Summer preperation,16,9
3017,30,Female,Blouse,Clothing,26,Indiana,L,Lavender,Summer,4.9,Credit Card,Store Pickup,31,Bank Transfer,Quarterly,Loyal,Pre-fall shopping,17,2
3022,65,Female,Sunglasses,Accessories,77,Pennsylvania,S,Blue,Summer,4.5,Debit Card,2-Day Shipping,47,Cash,Quarterly,Loyal,Pre-fall shopping,3,5
3032,61,Female,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,PayPal,2-Day Shipping,30,Credit Card,Monthly,Loyal,Christmas present,9,2
3036,69,Female,Handbag,Accessories,64,Kentucky,M,Gold,Spring,4.5,Bank Transfer,Free Shipping,18,Cash,Bi-Weekly,Loyal,Back to school,19,1
3038,51,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,Debit Card,Next Day Air,2,Cash,Annually,Loyal,Christmas present,12,2
3046,42,Female,Socks,Clothing,37,Florida,L,Black,Winter,4.6,Debit Card,2-Day Shipping,4,PayPal,Bi-Weekly,New,Back to school,2,6
3052,44,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,Venmo,Express,49,Debit Card,Every 3 Months,Loyal,Back to school,6,1
3053,48,Female,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,Credit Card,Store Pickup,7,Bank Transfer,Fortnightly,Loyal,Back to school,29,7
3055,42,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,Cash,2-Day Shipping,34,Venmo,Monthly,New,Back to school,23,2
3056,27,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5.0,Bank Transfer,Standard,5,Debit Card,Bi-Weekly,Loyal,Pre-fall shopping,15,2
3061,47,Female,Coat,Outerwear,80,California,S,Charcoal,Summer,4.7,Credit Card,Store Pickup,1,Venmo,Monthly,Loyal,Christmas present,4,7
3062,33,Female,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,Debit Card,Express,20,PayPal,Every 3 Months,Loyal,Summer preperation,16,4
3070,62,Female,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,Venmo,Express,17,Debit Card,Quarterly,New,Pre-fall shopping,13,6
3082,64,Female,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,Debit Card,Next Day Air,11,Credit Card,Weekly,New,Back to school,11,6
3090,50,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,Debit Card,Free Shipping,23,Cash,Bi-Weekly,New,Christmas present,21,8
3091,29,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,PayPal,Store Pickup,15,Bank Transfer,Quarterly,VIP,Christmas present,10,4
3094,29,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,Bank Transfer,Store Pickup,17,Cash,Every 3 Months,New,Christmas present,20,8
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5.0,PayPal,2-Day Shipping,41,Debit Card,Fortnightly,New,Back to school,27,9
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,Venmo,Next Day Air,20,PayPal,Annually,Loyal,Pre-fall shopping,22,7
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,Debit Card,Standard,18,Credit Card,Bi-Weekly,VIP,Christmas present,11,2
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,Bank Transfer,Next Day Air,2,Bank Transfer,Bi-Weekly,VIP,Back to school,21,9
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,PayPal,Free Shipping,25,Debit Card,Quarterly,Loyal,Summer preperation,25,2
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,Venmo,Store Pickup,45,Venmo,Bi-Weekly,New,Summer preperation,16,6
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,Venmo,Standard,31,Debit Card,Quarterly,Loyal,Christmas present,14,1
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,Cash,2-Day Shipping,21,Credit Card,Every 3 Months,New,Summer preperation,9,2
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,PayPal,Standard,20,Cash,Annually,New,Summer preperation,24,1
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,PayPal,Express,40,Venmo,Every 3 Months,Loyal,Christmas present,20,1
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,PayPal,Store Pickup,34,Venmo,Every 3 Months,VIP,Christmas present,9,1
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,Venmo,Store Pickup,47,Bank Transfer,Weekly,VIP,Back to school,13,1
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,Bank Transfer,Free Shipping,48,Venmo,Fortnightly,New,Christmas present,23,3
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,Venmo,Next Day Air,40,Cash,Every 3 Months,Loyal,Back to school,23,5
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,Venmo,Next Day Air,4,Venmo,Weekly,Loyal,Summer preperation,13,9
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,Debit Card,Free Shipping,37,Bank Transfer,Weekly,New,Christmas present,20,3
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,Venmo,Express,47,Credit Card,Bi-Weekly,Loyal,Back to school,8,3
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,Debit Card,Standard,16,PayPal,Fortnightly,VIP,Summer preperation,25,5
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,Bank Transfer,Free Shipping,19,PayPal,Annually,VIP,Christmas present,25,1
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,Debit Card,Free Shipping,9,Venmo,Annually,VIP,Christmas present,5,2
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,Venmo,Standard,32,Cash,Quarterly,New,Summer preperation,26,2
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,PayPal,2-Day Shipping,44,Credit Card,Monthly,VIP,Summer preperation,19,9
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,Debit Card,Express,10,Credit Card,Fortnightly,New,Pre-fall shopping,30,6
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,Cash,Next Day Air,32,PayPal,Fortnightly,Loyal,Pre-fall shopping,21,5
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,Cash,2-Day Shipping,39,Credit Card,Monthly,VIP,Christmas present,19,6
3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,Cash,Free Shipping,27,PayPal,Every 3 Months,Loyal,Pre-fall shopping,8,7
3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,Credit Card,Express,6,PayPal,Annually,Loyal,Summer preperation,14,3
3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,PayPal,Store Pickup,43,Venmo,Annually,Loyal,Summer preperation,25,2
3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,Bank Transfer,Store Pickup,42,Credit Card,Every 3 Months,VIP,Back to school,10,2
3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,Debit Card,Standard,10,Credit Card,Bi-Weekly,New,Back to school,11,6
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,Debit Card,Next Day Air,36,Credit Card,Quarterly,New,Back to school,17,2
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,PayPal,Free Shipping,32,Credit Card,Monthly,Loyal,Back to school,6,9
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,Bank Transfer,Standard,38,Venmo,Annually,VIP,Christmas present,14,7
3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,Debit Card,2-Day Shipping,50,Bank Transfer,Every 3 Months,New,Summer preperation,2,4
3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,Credit Card,Standard,12,Cash,Monthly,New,Pre-fall shopping,12,1
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,Debit Card,Store Pickup,22,PayPal,Quarterly,VIP,Back to school,16,4
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,Credit Card,2-Day Shipping,27,PayPal,Annually,VIP,Pre-fall shopping,17,7
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,PayPal,Free Shipping,9,Credit Card,Annually,VIP,Pre-fall shopping,7,9
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,Credit Card,Store Pickup,30,PayPal,Quarterly,Loyal,Summer preperation,20,9
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,Venmo,Store Pickup,11,Bank Transfer,Every 3 Months,VIP,Pre-fall shopping,6,7
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,Bank Transfer,Express,42,Credit Card,Annually,New,Christmas present,30,4
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,Venmo,Store Pickup,11,Bank Transfer,Every 3 Months,New,Christmas present,22,3
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,Cash,Free Shipping,50,Venmo,Every 3 Months,Loyal,Christmas present,22,4
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,Bank Transfer,2-Day Shipping,7,Credit Card,Annually,New,Pre-fall shopping,11,6
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,PayPal,Express,31,Debit Card,Fortnightly,New,Summer preperation,10,8
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,Venmo,Express,25,Cash,Monthly,VIP,Pre-fall shopping,8,3
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,Cash,Express,48,PayPal,Annually,Loyal,Summer preperation,14,2
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,Debit Card,Standard,30,Credit Card,Weekly,New,Christmas present,20,5
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,Cash,Store Pickup,3,Credit Card,Monthly,Loyal,Back to school,29,9
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,Bank Transfer,Next Day Air,5,Credit Card,Monthly,Loyal,Summer preperation,12,9
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,Debit Card,2-Day Shipping,20,Venmo,Annually,Loyal,Summer preperation,29,9
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,PayPal,Free Shipping,11,Cash,Weekly,VIP,Pre-fall shopping,25,7
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,Venmo,Express,4,Venmo,Fortnightly,New,Back to school,2,6
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,Debit Card,Next Day Air,19,Credit Card,Bi-Weekly,VIP,Summer preperation,23,4
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,Debit Card,Standard,18,Bank Transfer,Fortnightly,New,Christmas present,3,3
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,PayPal,Store Pickup,15,Bank Transfer,Bi-Weekly,Loyal,Back to school,16,9
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,Debit Card,Next Day Air,36,Bank Transfer,Every 3 Months,Loyal,Pre-fall shopping,7,6
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,Bank Transfer,Standard,31,PayPal,Bi-Weekly,Loyal,Pre-fall shopping,6,6
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,Debit Card,Standard,30,Cash,Quarterly,New,Summer preperation,27,6
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,Credit Card,Next Day Air,43,PayPal,Weekly,Loyal,Summer preperation,2,4
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,Bank Transfer,2-Day Shipping,45,Bank Transfer,Bi-Weekly,Loyal,Summer preperation,12,8
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,Credit Card,Free Shipping,47,Credit Card,Fortnightly,VIP,Summer preperation,14,2
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,Venmo,Standard,35,Credit Card,Monthly,New,Pre-fall shopping,28,4
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,Credit Card,Standard,28,PayPal,Bi-Weekly,New,Back to school,22,1
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,PayPal,2-Day Shipping,15,Cash,Bi-Weekly,New,Summer preperation,6,2
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,Debit Card,Free Shipping,19,Credit Card,Every 3 Months,VIP,Summer preperation,18,3
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,Cash,Express,29,Bank Transfer,Every 3 Months,Loyal,Back to school,4,3
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,Credit Card,Free Shipping,14,Credit Card,Every 3 Months,VIP,Christmas present,27,9
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,Debit Card,Express,8,Credit Card,Annually,New,Back to school,16,6
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,Bank Transfer,Next Day Air,18,PayPal,Fortnightly,New,Pre-fall shopping,16,1
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,PayPal,Next Day Air,6,Cash,Quarterly,Loyal,Pre-fall shopping,26,1
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,Debit Card,Store Pickup,40,Cash,Weekly,New,Summer preperation,24,5
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,Bank Transfer,Standard,27,Credit Card,Quarterly,New,Back to school,14,4
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,Venmo,Store Pickup,21,Credit Card,Weekly,New,Summer preperation,26,3
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,Credit Card,Free Shipping,6,Venmo,Bi-Weekly,Loyal,Back to school,4,6
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,PayPal,Next Day Air,5,PayPal,Quarterly,Loyal,Pre-fall shopping,17,8
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,Debit Card,Free Shipping,18,Venmo,Fortnightly,VIP,Christmas present,8,3
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,Venmo,2-Day Shipping,11,PayPal,Every 3 Months,Loyal,Back to school,10,2
